,pl_name,hostname,pl_rade,pl_eqt,pl_orbsmax,st_teff,spectral_class,detectability,priority_score,pred_priority,uncertainty,scientific_gain,pred_str
147,GJ 740 b,GJ 740,1.53,829.0,0.029,3913.0,K,0.2684770605298851,0.9516889647123188,0.9404043931879721,0.05648751257906925,0.015165601333873421,0.940 +/- 0.056
148,TOI-4552 b,TOI-4552,1.11,1122.0,0.0056255,3258.0,M,0.2356045702875357,0.9484899310902358,0.9400243253305858,0.05474410811747246,0.012897962068791494,0.940 +/- 0.055
149,TOI-540 b,TOI-540,0.903,611.0,0.01223,3216.0,M,0.2788879079453249,0.9594026967640228,0.9398707434640723,0.06066531387258605,0.016918822470772022,0.940 +/- 0.061
150,TOI-5713 b,TOI-5713,1.77,347.2,0.06008,3225.0,M,0.2126697453808443,0.9466832579901564,0.9398687044666917,0.028139518729495022,0.005984424283341206,0.940 +/- 0.028
151,TOI-2267 d,TOI-2267 B,1.77,422.0,0.0145,3022.0,M,0.2411330054519592,0.9417336904367202,0.9397394056790569,0.03862415228186066,0.00931355792275921,0.940 +/- 0.039
152,K2-72 b,K2-72,1.08,426.3649783305369,0.04,3360.47,M,0.1573081122737083,0.945160279602738,0.9396487277041022,0.02924418420186938,0.004600347411780675,0.940 +/- 0.029
153,tau Cet g,tau Cet,1.18,585.0762428859882,0.133,5310.0,G,0.2893832906591813,0.9482800772552124,0.9394036102045434,0.03894619424612825,0.011270377849596266,0.939 +/- 0.039
154,TOI-833 b,TOI-833,1.27,1118.0,0.0171,3920.0,K,0.209349267043444,0.9405660735587312,0.9389651768362934,0.01253866078306786,0.002624959444641632,0.939 +/- 0.013
155,Kepler-1512 b,Kepler-1512,1.18,322.0,0.13693,4372.0,K,0.0606797887328272,0.9795441870538008,0.9389226400408256,0.05368156970663955,0.0032573863086454245,0.939 +/- 0.054
156,GJ 433 d,GJ 433,2.14,255.84758232823935,0.178,3461.0,M,0.2740024025160008,0.9958281516488314,0.9385290059050834,0.08916617705058034,0.024431746735026107,0.939 +/- 0.089
157,GJ 3138 b,GJ 3138,1.18,825.9412702288223,0.0197,3717.0,K,0.2256692596845467,0.9450675944973554,0.9379658730260437,0.027973053942455355,0.00631265837430979,0.938 +/- 0.028
158,HD 133131 A b,HD 133131 A,13.6,208.296248820098,1.44,5799.0,G,0.1792975066796249,0.9816126584499236,0.9373162670354453,0.13570313688965197,0.024331234092918427,0.937 +/- 0.136
159,GJ 887 e,GJ 887,1.12,544.0,0.0417,3688.0,M,0.2902999139625293,0.9604495034231538,0.9367899294118992,0.057886900757451176,0.016804562309445548,0.937 +/- 0.058
160,Kepler-438 b,Kepler-438,1.12,288.0,0.166,3748.0,K,0.0431928364549661,0.9263194078671152,0.9367331613913098,0.03805617956403182,0.0016437543400100493,0.937 +/- 0.038
161,TOI-198 b,TOI-198,1.36,456.0,0.0675,3801.0,K,0.2763325632817491,0.943024169984475,0.936363953514143,0.06762605272140801,0.01868728049313338,0.936 +/- 0.068
162,TOI-1776 b,TOI-1776,1.21612741,1269.21,0.0378,5785.0,G,0.2293842001213997,0.944253073564484,0.9363131294742548,0.024619588575517524,0.005647344632713038,0.936 +/- 0.025
163,TOI-5789 b,TOI-5789,1.26,1201.0,0.03608,5185.0,K,0.2444966175471384,0.9440646844323172,0.9361526856800998,0.02803052320666123,0.006853368112105239,0.936 +/- 0.028
164,Kepler-1410 b,Kepler-1410,1.78,290.0,0.2543,4092.0,K,0.0083646170991385,0.9758738518227312,0.9360248381390613,0.06636257740188131,0.0005550975496786787,0.936 +/- 0.066
165,K2-116 b,K2-116,0.69,716.2282482662681,0.048,4348.35,K,0.1886149124164991,0.9422974958317216,0.9359122596487391,0.02079171824983849,0.0039216281166818134,0.936 +/- 0.021
166,TOI-2095 b,TOI-2095,1.25,347.0,0.101,3759.0,K,0.2100840213093254,0.9407949250979984,0.9358073265652294,0.03557632609589376,0.007474017649637253,0.936 +/- 0.036
167,TOI-431 b,TOI-431,1.28,1862.0,0.0113,4850.0,K,0.246501213824576,0.9418686765345028,0.9354938955648241,0.029520901765254872,0.007276938118331394,0.935 +/- 0.030
168,Kepler-1649 b,Kepler-1649,1.017,307.0,0.0514,3240.0,M,0.1206906516300921,0.9423926842774868,0.9350594554091115,0.03509415797457537,0.004235536794360895,0.935 +/- 0.035
169,LHS 1903 b,LHS 1903,1.382,796.0,0.02656,3664.0,M,0.2240954235811714,0.9472970035575726,0.9348668962614606,0.04074680718263661,0.009131173015173268,0.935 +/- 0.041
170,HD 219134 b,HD 219134,1.602,1015.0,0.03876,4699.0,K,0.7811587365719382,0.970943248629424,0.934780640704578,0.05865476483774356,0.04581868199457591,0.935 +/- 0.059
171,HD 210277 b,HD 210277,13.6,237.6896852747165,1.13,5538.0,G,0.2424504778948393,0.9799191605267245,0.9347278159106507,0.11589190455471325,0.028098047643433332,0.935 +/- 0.116
172,TOI-431 c,TOI-431,1.49,867.0,0.052,4850.0,K,0.2166095609543538,0.9465815885398472,0.9346567097669847,0.04455094566720566,0.009650160781074689,0.935 +/- 0.045
173,TOI-6008 b,TOI-6008,1.03,707.0,0.010777,3075.0,M,0.2457428304325221,0.9300207597368756,0.9346210127399458,0.05576362748451998,0.013703511653230723,0.935 +/- 0.056
174,GJ 180 c,GJ 180,2.41,266.0537606287807,0.129,3371.0,M,0.2662339609527906,0.9950562588659526,0.9341253118020173,0.09056069233386278,0.02411033182667131,0.934 +/- 0.091
175,16 Cyg B b,16 Cyg B,13.5,209.2462769605721,1.66,5750.0,G,0.2428357951146363,0.9840357970397586,0.9340442398390782,0.12686960387246424,0.030808481132248794,0.934 +/- 0.127
176,HD 221585 b,HD 221585,13.5,222.05713213177344,2.306,5620.0,G,0.1716139495195152,0.9884140442000922,0.9338655939105233,0.1406686331582471,0.024140699709798617,0.934 +/- 0.141
177,Kepler-138 d,Kepler-138,1.51,345.0,0.1288,3841.0,K,0.1589996821711081,0.9386908368377628,0.9336245984779612,0.02855852554162705,0.004540796484394174,0.934 +/- 0.029
178,TOI-776 b,TOI-776,1.798,520.0,0.0653,3725.0,K,0.2771708440176302,0.9592184434606372,0.9336147606251071,0.05319357486412575,0.014743708041404733,0.934 +/- 0.053
179,HD 188015 b,HD 188015,13.6,245.1155777097511,1.203,5746.0,G,0.180743061794499,0.9784127881200176,0.9333864662841421,0.12917528571201753,0.02334753664776925,0.933 +/- 0.129
180,TOI-5720 b,TOI-5720,1.09,708.0,0.018288,3325.0,M,0.2154816827162469,0.9314718946243744,0.933292034102877,0.03202992907749847,0.006901863014901416,0.933 +/- 0.032
181,Kepler-446 c,Kepler-446,1.11,520.0,0.0283,3359.0,M,0.1156720568740648,0.933653153372086,0.932916484368787,0.017764851263590526,0.0020548968857213453,0.933 +/- 0.018
182,Kepler-446 d,Kepler-446,1.35,436.0,0.0403,3359.0,M,0.1159992924375404,0.934054292255957,0.9327385772443398,0.010250574249313554,0.001189059359998844,0.933 +/- 0.010
183,HD 331093 b,HD 331093,13.6,214.8042199182556,1.44,5544.0,G,0.1816087185508844,0.9866504266799836,0.9327119444918587,0.1381302833479415,0.02508566375189022,0.933 +/- 0.138
184,HD 20781 b,HD 20781,1.21,920.2661230639118,0.0529,5256.0,G,0.2093625576483098,0.9455952401479206,0.932300322563698,0.03481505639002299,0.0072889692504853444,0.932 +/- 0.035
185,HD 183263 b,HD 183263,13.1,240.79740633701465,1.46,5948.0,G,0.1744830277363278,0.9799128603614596,0.932286224203793,0.12918390543441524,0.02254039895500022,0.932 +/- 0.129
186,HD 20794 b,HD 20794,1.45,660.0,0.1257,5368.0,G,0.2825215058682385,0.9555312116931532,0.9322074062119803,0.06779044176374088,0.019152257690565198,0.932 +/- 0.068
187,TOI-500 b,TOI-500,1.166,1617.0,0.01189,4440.0,K,0.1960476790677543,0.9389883184316622,0.9321774173626687,0.02466469360422351,0.004835455936025303,0.932 +/- 0.025
188,TOI-2322 b,TOI-2322,0.994,603.1,0.0924,4664.0,K,0.1736238185432253,0.936992687238801,0.9311259131021306,0.0199292555433548,0.003460193448161001,0.931 +/- 0.020
189,TOI-206 b,TOI-206,1.3,910.0,0.0112,3383.0,M,0.1907024469458792,0.9398056844434276,0.9305142746138241,0.03749919316862986,0.007151187895753912,0.931 +/- 0.037
190,GJ 887 d,GJ 887,2.34,241.0,0.212,3688.0,M,0.2902999139625293,0.9949098272377664,0.9302130340546076,0.09460698957074594,0.027464400932641454,0.930 +/- 0.095
191,Kepler-138 e,Kepler-138,0.797,292.0,0.1803,3841.0,K,0.1537239520320643,0.9404808448936536,0.929806368940084,0.050551344073859555,0.007770952391566364,0.930 +/- 0.051
192,K2-151 b,K2-151,1.49,566.0,0.0373,3695.0,M,0.1545038224740944,0.9332387404580136,0.9296775759337004,0.025229023174156612,0.0038979805176947067,0.930 +/- 0.025
193,HD 23079 b,HD 23079,13.2,217.20676234510543,1.6,5994.0,G,0.2146892158407813,0.9921892103248114,0.9296356916696222,0.12838882487238765,0.0275636961345723,0.930 +/- 0.128
194,Kepler-138 c,Kepler-138,1.51,410.0,0.0913,3841.0,K,0.161371667733787,0.9372246840671118,0.9295958985723426,0.03712584913257064,0.005991060190555893,0.930 +/- 0.037
195,HD 136352 b,HD 136352,1.664,905.0,0.0964,5664.0,G,0.7591082486582905,0.9707174307779152,0.9295709835970062,0.07805315058556904,0.05925079044327314,0.930 +/- 0.078
196,TOI-237 c,TOI-237,1.206,515.0,0.016,3226.0,M,0.2110012809039902,0.9429978923064086,0.9292356274044327,0.05408673980862372,0.011412371379540442,0.929 +/- 0.054
197,HD 63433 d,HD 63433,1.073,1040.0,0.0503,5688.0,G,0.239786147648771,0.9429214460329484,0.9289015677241489,0.04066427489093204,0.00975072982302724,0.929 +/- 0.041
198,HD 136118 b,HD 136118,12.3,228.32799482219875,2.327,6097.0,F,0.1793651145829322,0.9899633582733736,0.9283881197444002,0.13827278141798935,0.024801313282738397,0.928 +/- 0.138
199,GJ 676 A d,GJ 676 A,1.78,692.7416067114475,0.039,3734.0,K,0.2555736112125773,0.9474457621868578,0.9271687990206166,0.06583954455210062,0.016826850161771725,0.927 +/- 0.066
200,Kepler-62 f,Kepler-62,1.41,208.0,0.718,4925.0,K,0.0161752668777584,0.996976359536652,0.9270949359511189,0.10651848572866668,0.001722964934075883,0.927 +/- 0.107
201,K2-133 b,K2-133,1.34,608.4576290506919,0.03194,3655.0,M,0.1441757842618982,0.9349899868694912,0.9269475524294853,0.02952883213660662,0.004257342531633203,0.927 +/- 0.030
202,K2-133 e,K2-133,1.73,296.0,0.1346,3655.0,M,0.145526992659231,0.9357254376814708,0.9269379424848606,0.053322686922290925,0.007759890268310705,0.927 +/- 0.053
203,Kepler-504 b,Kepler-504,1.59,374.0,0.0646,3519.0,M,0.1153178267807849,0.9318041965033604,0.9268531028598399,0.031828432959710856,0.003670385718751761,0.927 +/- 0.032
204,K2-133 c,K2-133,1.603,521.9187554883789,0.04341,3655.0,M,0.1457216463886922,0.932188460445816,0.9268268602588844,0.02673969883471478,0.0038965529381324317,0.927 +/- 0.027
205,TOI-2096 b,TOI-2096,1.243,445.0,0.025,3300.0,M,0.1898390024669811,0.9478742943335616,0.9267314966071516,0.05141222930129664,0.00976004632516185,0.927 +/- 0.051
206,K2-91 b,K2-91,1.1,664.7990789245805,0.0164,3622.0,M,0.1644601173155071,0.9422712181795228,0.9266280009632347,0.036060175057569754,0.005930460620385645,0.927 +/- 0.036
207,TOI-1807 b,TOI-1807,1.49681583,1694.1,0.0122,4914.0,K,0.2139513173558239,0.9352070725461624,0.9260861904312607,0.0329089108538636,0.007040904829929489,0.926 +/- 0.033
208,TOI-1416 b,TOI-1416,1.62,1517.0,0.019,4884.0,K,0.1966158210125462,0.9360953843836364,0.9260225536568284,0.0316411723966858,0.006221155088573893,0.926 +/- 0.032
209,TOI-286 b,TOI-286,1.42,979.0,0.0503,5152.0,K,0.1829049390878449,0.938787894988602,0.9260197840220284,0.036028262865578885,0.00658974722486957,0.926 +/- 0.036
210,HD 23472 f,HD 23472,1.137,630.0,0.0906,4684.0,K,0.230170512942067,0.9469847957708604,0.9257364205322747,0.052196709200999065,0.012014143330681864,0.926 +/- 0.052
211,55 Cnc B c,55 Cnc B,2.16,210.41460513649287,0.13,3286.0,M,0.2648091756360882,0.9969886026859848,0.9257203099114435,0.10537766340110175,0.027904972175702935,0.926 +/- 0.105
212,HD 23472 c,HD 23472,1.87,467.0,0.1646,4684.0,K,0.267253868698602,0.9399923781513464,0.9255969773166117,0.04798502027743013,0.012824182308724067,0.926 +/- 0.048
213,HD 30562 b,HD 30562,13.6,215.1962735383743,2.34,5882.0,G,0.2309463597438848,0.9869865824939064,0.9255785840843235,0.14266724815505916,0.032948481616088376,0.926 +/- 0.143
214,Kepler-1646 b,Kepler-1646,1.23,365.0,0.0295,3299.0,M,0.0857909908207729,0.9343827637153872,0.9251414904187165,0.0323281352085568,0.0027734627509300018,0.925 +/- 0.032
215,HD 213240 b,HD 213240,12.8,235.7169657675064,1.89,5979.0,G,0.1993526714731286,0.9868736203591396,0.9250326105193346,0.13537060460237055,0.026986491666415167,0.925 +/- 0.135
216,GJ 887 b,GJ 887,1.8,426.0,0.0683,3688.0,M,0.2902999139625293,0.9582423443111552,0.9249933637423493,0.0696292388786412,0.02021336205574594,0.925 +/- 0.070
217,TOI-1799 b,TOI-1799,1.642,922.72,0.072502,5690.0,G,0.1926199279890297,0.9408515088139016,0.9246689043427144,0.040104363828580764,0.0077248996727070736,0.925 +/- 0.040
218,Kepler-220 e,Kepler-220,1.33,341.0,0.226,4632.0,K,0.056886832884451,0.9269603659131644,0.9245450487808714,0.027028332151073843,0.0015375562142235716,0.925 +/- 0.027
219,Kepler-186 e,Kepler-186,1.27,319.0,0.11,3788.0,K,0.0521731458161487,0.9239238638198506,0.9244590204531729,0.038442510504140194,0.0020056667060713343,0.924 +/- 0.038
220,Kepler-220 d,Kepler-220,0.98,401.0,0.163,4632.0,K,0.0554504300497371,0.9266108741534114,0.9239572364003702,0.012942977884475492,0.0007176936898184025,0.924 +/- 0.013
221,K2-136 d,K2-136,1.565,420.0,0.1538,4500.0,K,0.1658872722188412,0.9368274417783208,0.9239091481744782,0.037027080217535834,0.006142321335515236,0.924 +/- 0.037
222,TOI-1685 b,TOI-1685,1.421,1000.0,0.01164,3470.0,M,0.2208314803706906,0.942976746482154,0.9238438304331741,0.06631431153685202,0.0146442875864462,0.924 +/- 0.066
223,TOI-2411 b,TOI-2411,1.68,1355.0,0.0144,4099.0,K,0.174062010178039,0.9248869701594596,0.9234689348541106,0.02039148376467581,0.0035493826545923176,0.923 +/- 0.020
224,TOI-1846 b,TOI-1846,1.792,568.1,0.03646,3568.0,M,0.199797718895218,0.9360157522180906,0.9233708140370042,0.040548729315107744,0.008101543621258183,0.923 +/- 0.041
225,HR 858 c,HR 858,1.979,1309.0,0.0687,6354.0,F,0.4114834988923044,0.9539632947530888,0.923226693650469,0.06472948731765045,0.02663511592297185,0.923 +/- 0.065
226,HD 222582 b,HD 222582,12.6,234.5147176819079,1.34,5790.0,G,0.1968016708465806,0.9851365346577206,0.9230778319328995,0.14451014655021555,0.028439838295366643,0.923 +/- 0.145
227,TOI-1442 b,TOI-1442,1.17,1072.0,0.0071,3330.0,M,0.2028654186181119,0.9402438593478712,0.9230667578912638,0.05758372089232647,0.011681745644410324,0.923 +/- 0.058
228,L 363-38 b,L 363-38,2.0,330.0,0.048,3129.0,M,0.2708289591721033,0.9359514493112228,0.9230019440972373,0.06359774543522824,0.01722411120191525,0.923 +/- 0.064
229,LP 890-9 c,LP 890-9,1.367,272.0,0.03984,2850.0,M,0.2261896460791274,0.978152544287494,0.9227642595814606,0.09983975554239423,0.022582718970760748,0.923 +/- 0.100
230,K2-240 c,K2-240,1.8,389.0,0.1159,3810.0,K,0.1554018819082303,0.9333405015953532,0.9224501446009438,0.03286224801231101,0.005106855184848131,0.922 +/- 0.033
231,Kepler-444 e,Kepler-444,0.546,727.0,0.0696,5046.0,K,0.2176156074133843,0.9275155767480596,0.922176590938324,0.028848182097752025,0.006277814669974226,0.922 +/- 0.029
232,TOI-2431 b,TOI-2431,1.534,2063.0,0.0063,4109.0,K,0.2206518030789843,0.930528156019656,0.922084164173985,0.04519629812675107,0.009972644674162943,0.922 +/- 0.045
233,TOI-4443.01,TOI-4443,1.7193265,1638.82,0.029962645,5834.0,G,0.2026480091597307,0.9291068736884796,0.9219792078378348,0.0376814696578317,0.007636074808372393,0.922 +/- 0.038
234,HD 109286 b,HD 109286,13.2,259.4,1.259,5694.0,G,0.172367094812577,0.9925662706968827,0.920930928088256,0.14244547582457778,0.024552912837077643,0.921 +/- 0.142
235,GJ 514 b,GJ 514,2.13,202.0,0.422,3728.0,K,0.2779954299859902,0.9461929356149316,0.920915379719436,0.09411119870330908,0.026162483150023372,0.921 +/- 0.094
236,TOI-871 b,TOI-871,1.664,621.0,0.1054,4929.0,K,0.1722006485156145,0.9339785373777584,0.9206108532157875,0.04733345749551913,0.008150852077214669,0.921 +/- 0.047
237,HD 108236 b,HD 108236,1.615,1099.0,0.04527,5660.0,G,0.179967892511926,0.9316672372301712,0.9201581458410006,0.035012252199445176,0.006301081240430194,0.920 +/- 0.035
238,Kepler-444 d,Kepler-444,0.53,783.0,0.06,5046.0,K,0.2160021898320106,0.9200741864210864,0.9197363326454671,0.023745219187950372,0.005129019342638357,0.920 +/- 0.024
239,Kepler-367 c,Kepler-367,1.2,357.0,0.253,4710.0,K,0.0475714024982337,0.9199334133479434,0.9197296879156517,0.03445851381561635,0.0016392398302136322,0.920 +/- 0.034
240,K2-257 b,K2-257,0.83,789.0,0.0216,3725.0,K,0.1604211688908054,0.9343847200340508,0.9196268461190266,0.04394834103328644,0.007050244239371557,0.920 +/- 0.044
241,TOI-1235 b,TOI-1235,1.69,775.0,0.03845,3997.0,K,0.228066956766518,0.9434035035840064,0.9193934650780534,0.06545862461794252,0.01492894931073603,0.919 +/- 0.065
242,HD 156668 b,HD 156668,1.87,811.7601016246986,0.05,4850.0,K,0.2352054704938005,0.9264136216431292,0.919387965121422,0.03386773654966085,0.007965876909723063,0.919 +/- 0.034
243,Kepler-446 b,Kepler-446,1.5,648.0,0.0182,3359.0,M,0.1161404007252868,0.927358362878841,0.9191627974236987,0.04169086605418188,0.0048419938901169395,0.919 +/- 0.042
244,tau Cet h,tau Cet,1.19,432.8477332735616,0.243,5310.0,G,0.2893832906591813,0.947279230721034,0.9191600176493123,0.08239919883526907,0.023844951306630342,0.919 +/- 0.082
245,K2-83 b,K2-83,1.244,646.8339088821698,0.03014,3910.0,K,0.0881359124643308,0.9275000714424066,0.9191212273806184,0.03055944660818921,0.0026933847112177553,0.919 +/- 0.031
246,Kepler-1582 b,Kepler-1582,1.49,354.0,0.0316,3208.0,M,0.1375625186254661,0.9302264406033468,0.9189935252360376,0.04839847049458439,0.0066578154988553365,0.919 +/- 0.048
247,TOI-2266 b,TOI-2266,1.54,550.0,0.02,3200.0,M,0.1869322862382658,0.9328176780437236,0.9187424191744465,0.07099787380919725,0.013271794869209135,0.919 +/- 0.071
248,Kepler-296 e,Kepler-296,1.53,337.0,0.169,3740.0,K,0.0572582708350468,0.974901575028376,0.9182327415654679,0.06210423074651854,0.0035559808640863995,0.918 +/- 0.062
249,K2-88 b,K2-88,1.23,424.962112276356,0.0345,3537.0,M,0.1029892066990866,0.9304277459284528,0.9181307337412581,0.05244551554854736,0.0054013220412695035,0.918 +/- 0.052
250,K2-122 b,K2-122,1.16,769.0,0.0373,4009.0,K,0.1498230230604342,0.9316725928133216,0.9180605614916603,0.056564860923308036,0.008474718462523035,0.918 +/- 0.057
251,EPIC 201170410.02,EPIC 201170410,1.047,457.3739099205272,0.0349,3648.0,M,0.0785537005740977,0.932873881531483,0.9179126084551056,0.05939732144340536,0.004665879403568697,0.918 +/- 0.059
252,Kepler-186 c,Kepler-186,1.25,464.0,0.0451,3788.0,K,0.0518951585037062,0.9197161457261498,0.9178668643857729,0.018348141352423745,0.0009521797037324364,0.918 +/- 0.018
253,Kepler-560 b,Kepler-560,1.72,298.0,0.0899,3556.0,M,0.1055145798234361,0.922337835039035,0.9176592082636676,0.04457334144930226,0.004703137394349676,0.918 +/- 0.045
254,Kepler-205 c,Kepler-205,1.64,389.0,0.122,4321.0,K,0.063319017929545,0.9222447550773396,0.9176163488529926,0.028079719452889562,0.0017779802594941078,0.918 +/- 0.028
255,Kepler-444 f,Kepler-444,0.741,673.0,0.0811,5046.0,K,0.2189899348374435,0.92470353928428,0.9173141879885647,0.04046283423588255,0.008860953432654198,0.917 +/- 0.040
256,Kepler-367 b,Kepler-367,1.3,401.0,0.201,4710.0,K,0.047467770824071,0.9185990578176052,0.9172286481073955,0.02784781157900547,0.0013218735379841424,0.917 +/- 0.028
257,TOI-270 d,TOI-270,2.0,383.0,0.0721,3506.0,M,0.3155494905602558,0.9500405611725792,0.9170453527092866,0.06447909037547891,0.020346344119771063,0.917 +/- 0.064
258,TOI-2095 c,TOI-2095,1.33,297.0,0.137,3759.0,K,0.2155700414119256,0.9369755670368144,0.9169832580256169,0.06545588823637255,0.014110328537769204,0.917 +/- 0.065
259,Kepler-186 b,Kepler-186,1.07,571.0,0.0343,3788.0,K,0.0515816185537979,0.9191994107075852,0.916919397374561,0.011702426015931605,0.0006036300749078249,0.917 +/- 0.012
260,Kepler-378 c,Kepler-378,0.7,414.0,0.166,4661.0,K,0.0663040032906101,0.9220782640062548,0.916798083767807,0.030468389912383084,0.00202017622501024,0.917 +/- 0.030
261,Kepler-1948 b,Kepler-1948,1.03283226,399.0,0.1022,3872.0,K,0.0436756104567433,0.9255790766068736,0.9164002316659211,0.03235045445330455,0.001412925846801146,0.916 +/- 0.032
262,Kepler-378 b,Kepler-378,0.75,503.0,0.112,4661.0,K,0.0663432837316045,0.921391400381762,0.9163857646048948,0.025621116949967687,0.0016997890313323275,0.916 +/- 0.026
263,HD 3167 b,HD 3167,1.67,1774.0,0.01796,5261.0,G,0.2173912173033562,0.9388652946542022,0.9163409852818243,0.06012917689235567,0.013071554960078035,0.916 +/- 0.060
264,K2-148 b,K2-148,1.33,671.2573206811068,0.0454,4079.0,K,0.0878878453803412,0.9201331882031168,0.9163364567846768,0.01235430379647019,0.0010857931418459343,0.916 +/- 0.012
265,TOI-178 c,TOI-178,1.754,873.0,0.037,4316.0,K,0.1729731849842394,0.937434215651474,0.9162065206188333,0.05350460956844715,0.009254862728392514,0.916 +/- 0.054
266,TOI-2211.01,TOI-2211,1.561,1056.92,0.04011,5253.0,G,0.1615978188898167,0.9284128368489162,0.9160685222799905,0.03900451007005106,0.006303043754186143,0.916 +/- 0.039
267,G 9-40 b,G 9-40,1.9,440.6,0.0418,3395.0,M,0.2664582212160372,0.935917478798266,0.9160356611581164,0.07429248087456183,0.019795842303562208,0.916 +/- 0.074
268,K2-184 b,K2-184,1.47,533.0,0.1685,5245.0,G,0.1544359180473411,0.9358985753771714,0.9159949689138331,0.04157535590310457,0.006420728257040897,0.916 +/- 0.042
